id,speed_condition,difficulty,resp_deviation,rt
7,1,2,-0.07356,0.58107
7,1,3,0.31611,0.79628
7,1,3,-0.26131,0.69807
7,1,2,-0.64207,0.75181
7,1,1,0.1722,0.78219
7,1,2,0.068001,0.7287
7,1,2,0.052785,0.80246
7,1,2,-0.70217,0.76829
7,1,2,0.11153,1.0758
7,1,3,-0.47669,0.62845
7,1,2,-1.0995,0.44161
7,1,2,0.43029,0.50741
7,1,1,0.41881,0.59775
7,1,1,-0.19284,0.54291
7,1,1,0.01753,0.57171
7,1,3,-0.96364,0.86291
7,1,1,-0.24904,0.59325
7,1,3,-0.36762,0.5637
7,1,2,-0.31109,0.68145
7,1,2,0.83221,0.77548
7,1,1,0.24712,0.5304
7,1,3,0.10464,0.60917
7,1,2,0.4712,0.50334
7,1,1,-0.019716,0.58502
7,1,3,-1.4005,0.71013
7,1,3,-0.23052,0.48791
7,1,3,0.1143,0.53373
7,1,2,-0.10843,0.50622
7,1,1,-0.18036,0.56795
7,1,1,-0.12726,0.51466
7,1,3,-0.44976,0.57689
7,1,2,-0.083318,0.72374
7,1,1,0.15323,0.50253
7,1,2,-0.089165,0.49813
7,1,3,0.13462,0.58606
7,1,2,-0.16965,0.46462
7,1,3,-0.72533,0.77833
7,1,1,0.092687,0.5332
7,1,2,0.030571,0.47187
7,1,1,0.1068,0.4674
7,1,3,0.90513,0.56211
7,1,2,-0.16721,0.43124
7,1,3,-1.2499,0.49472
7,1,2,-0.29847,0.61693
7,1,1,-0.0046312,0.53021
7,1,3,0.1316,0.58031
7,1,2,0.33284,0.56145
7,1,1,-0.27366,0.57338
7,1,1,0.3256,0.51538
7,1,3,-0.2253,0.65296
7,1,1,0.07196,0.48372
7,1,2,0.030426,0.74542
7,1,1,-0.57846,0.54647
7,1,3,-0.03308,0.67155
7,1,3,-0.3443,0.58066
7,0,3,-0.43605,0.79839
7,0,2,0.22992,0.72686
7,0,3,-0.12765,1.14
7,0,2,0.080964,0.5583
7,0,3,-0.0039242,0.62419
7,0,2,0.18132,0.57455
7,0,1,0.18223,0.61266
7,0,3,-1.2789,0.59619
7,0,1,-0.026227,0.54061
7,0,3,-0.57844,0.79081
7,0,2,0.33977,0.57212
7,0,2,-0.4467,0.47462
7,0,1,0.31734,0.48603
7,0,2,0.38158,0.66588
7,0,1,0.30872,0.62886
7,0,3,-0.38944,0.54739
7,0,1,0.46741,0.42609
7,0,2,-0.62201,0.76022
7,0,3,-0.59038,0.45063
7,0,1,0.17247,0.52433
7,0,2,0.098392,0.4781
7,0,3,0.6433,0.63354
7,0,1,0.13079,0.56179
7,0,1,-0.09674,0.57075
8,1,1,-0.22109,0.39895
8,1,1,0.19114,0.35907
8,1,2,-0.61384,0.32267
8,1,1,-0.028151,0.48698
8,1,2,-1.1517,0.34698
8,1,1,0.32955,0.38042
8,1,2,-0.65244,0.38749
8,1,2,0.34082,0.365
8,1,2,-0.96328,0.48043
8,1,3,0.27668,0.45625
8,1,3,0.21025,0.29919
8,1,1,0.90138,0.29737
8,1,3,1.4846,0.44027
8,1,3,0.13455,0.44998
8,1,2,-0.31817,0.53036
8,1,2,-0.30687,0.44315
8,1,1,0.10894,0.42731
8,1,3,-1.5137,0.46306
8,1,1,-0.0017704,0.46051
8,1,3,0.78247,0.50884
8,1,2,0.52266,0.27329
8,1,1,0.071235,0.3028
8,1,3,1.1231,0.306
8,1,3,-0.95968,0.41274
8,0,2,0.23337,0.40581
8,0,3,0.84213,0.44344
8,0,2,0.58353,0.42022
8,0,1,-0.14575,0.45484
8,0,3,0.82132,0.40626
8,0,3,-0.08245,0.50641
8,0,1,0.050939,0.42213
8,0,1,0.11953,0.38031
8,0,3,-0.77628,0.41212
8,0,1,-0.42823,0.52752
8,0,1,-0.58849,0.50305
8,0,3,0.48296,0.57508
8,0,1,-0.0042326,0.45069
8,0,2,0.31556,0.60409
8,0,1,0.39687,0.44609
8,0,2,0.15091,0.48564
8,0,1,-0.52201,0.42019
8,0,2,-0.088101,0.41402
8,0,3,-0.24778,0.8231
8,0,3,0.51785,0.67022
8,0,2,0.2815,0.46427
8,0,3,0.16259,0.44312
8,0,2,1.5297,0.40292
8,0,2,0.55016,0.44498
8,0,1,0.018893,0.62988
8,0,2,0.57497,0.50434
8,0,2,0.1593,0.64306
8,0,3,-0.014736,0.50298
8,0,2,0.4096,0.57262
8,0,1,-0.46271,0.52811
8,0,1,-0.034561,0.70596
8,0,2,0.33062,0.56417
8,0,1,0.13248,0.50617
8,0,1,-0.087706,0.55033
8,0,2,0.29948,0.52109
8,0,3,-0.10179,1.343
8,0,3,-0.65557,0.61888
8,0,2,-0.093841,0.52047
8,0,1,-0.10624,0.59046
8,0,3,-0.34503,1.1535
8,0,3,0.11975,0.64759
8,0,3,-0.60138,0.63632
8,0,1,0.5032,0.72108
8,0,3,0.27351,0.60228
8,0,2,-0.25231,1.4744
8,0,1,0.26437,0.7095
8,0,3,-0.33795,1.2076
8,0,2,-0.23364,0.93962
8,1,1,0.021223,0.47278
8,1,1,0.20837,0.41059
8,1,3,0.54595,0.38942
8,1,3,-0.14741,0.48792
8,1,1,0.2531,0.42061
8,1,1,-0.1124,0.50347
8,1,3,-1.0418,0.69587
8,1,3,-0.68271,0.45368000000000003
8,1,1,-0.38845,0.49907
8,1,2,-0.77602,0.44996
8,1,2,0.09196,0.6121
8,1,2,-0.21899,0.58876
8,1,2,-1.5593,0.45135
8,1,1,-0.031922,0.44213
8,1,2,-0.50037,0.45548
8,1,3,-0.83784,0.41579
8,1,3,1.2088,0.59197
8,1,1,0.20663,0.58093
8,1,1,0.15464,0.5264
8,1,2,0.054524,0.51175
8,1,3,-0.85338,0.51277
8,1,2,-0.19469,0.51541
8,1,2,0.13617,0.62999
8,1,3,0.54196,0.5373
8,1,2,-1.1272,0.46453
8,1,3,0.6432,0.44467
8,1,1,0.058236,0.51751
8,1,2,-0.063347,0.47266
8,1,1,-0.025701,0.47314
8,1,2,-0.12678,0.50249
8,1,3,0.99736,1.1691
8,1,1,0.28531,0.54281
8,1,1,0.033061,0.60461
8,1,2,0.079774,0.51514
8,1,3,0.80966,0.57117
8,1,1,0.31951,0.51908
8,1,3,-0.27431,0.42752
8,1,3,0.025073,0.43858
8,1,1,0.07164,0.42199
8,1,1,-0.64213,0.53352
8,1,1,0.23561000000000001,0.4214
8,1,2,-0.01445,0.45942
8,1,2,0.55145,0.60064
8,1,3,1.1781,0.42239
8,1,2,-0.0057751,0.57849
8,1,3,-0.61758,0.47988
8,1,2,-0.064694,0.50812
8,1,3,-0.99531,0.42306
8,1,3,-0.28965,0.60357
8,1,1,-0.1792,0.42635
8,1,3,-1.2618,0.47562
8,1,1,0.02327,0.51924
8,1,1,0.087422,0.52051
8,1,2,-0.65464,0.46601
8,1,3,0.22371,0.47878
8,1,1,-0.16895,0.44092
8,1,2,0.21914,0.90167
8,1,2,0.18167,0.44052
8,1,1,0.19151,0.45129
8,1,1,-0.42794,0.45486
8,1,2,0.10097,0.46021
8,1,1,0.47619,0.43502999999999997
8,1,3,-0.37446,0.44462
8,1,1,-0.28313,0.45632
8,1,2,0.76233,0.61411
8,1,3,1.2313,0.50222
8,1,3,0.58876,0.83233
8,1,2,0.72736,0.68412
8,1,3,0.39063,0.47157
8,1,2,-0.089152,0.44054
8,1,3,-0.3029,0.49986
8,1,2,0.15388,0.53705
8,0,1,0.38705,0.4737
8,0,1,0.068595,0.47162
8,0,3,0.36515,0.68304
8,0,1,0.112,0.51954
8,0,2,-0.2665,0.44301
8,0,2,0.12999,0.54906
8,0,1,0.0039084,0.59449
8,0,1,-0.23597,0.48763
8,0,1,0.11391,0.50353
8,0,2,0.33059,0.50861
8,0,3,-0.90923,0.47769
8,0,3,-0.1961,0.47912
8,0,1,0.083785,0.49302
8,0,2,0.34168,0.50581
8,0,2,0.081014,0.45915
8,0,3,-0.70497,0.52367
8,0,2,0.84671,0.45537
8,0,3,-0.21802,0.50539
8,0,1,-0.23197,0.47707
8,0,3,-0.2963,1.1915
8,0,3,-0.55417,0.9455
8,0,2,0.26712,1.578
8,0,3,0.75977,1.2093
8,0,2,-0.11964,0.84561
8,0,1,-0.014675,0.51768
8,0,3,-1.4607,1.0523
8,0,1,0.11399,0.61493
8,0,2,0.26111,0.62326
8,0,1,0.007865,0.54412
8,0,3,0.24856,1.2955
8,0,1,0.1771,0.63218
8,0,2,-0.17736,0.68916
8,0,3,-0.69174,0.59988
8,0,3,0.49649,0.66137
8,0,2,0.065835,0.56776
8,0,2,0.16178,0.57426
8,0,3,0.12753,0.58029
8,0,2,-0.056841,0.5132
8,0,3,0.32948,0.51144
8,0,2,0.68853,0.55772
8,0,2,0.046386,0.50566
8,0,3,0.16003,0.55262
8,0,1,0.24271,0.62671
8,0,1,0.016757,0.58293
8,0,1,0.2875,0.58561
8,0,3,-0.04533,0.62443
8,0,1,0.19408,0.50813
8,0,2,-0.043063,0.6748
8,1,3,0.47901,0.45019
8,1,3,0.17504,0.88033
8,1,3,-0.090975,0.9374
8,1,1,0.13004,0.51454
8,1,3,-0.26427,0.6043
8,1,2,0.19796,0.45079
8,1,1,-0.11162,0.47102
8,1,2,-0.70817,0.51945
8,1,2,-0.39289,0.53714
8,1,2,0.55383,0.45135
8,1,3,0.2808,0.44301
8,1,1,-0.010328,0.5097
8,1,2,0.019298,0.51292
8,1,1,0.22265,0.44311
8,1,3,0.64993,0.45819
8,1,2,-0.03338,0.4697
8,1,1,-0.4578,0.44088
8,1,2,0.43759,0.53724
8,1,2,0.60918,0.42231
8,1,1,-0.43846,0.46218
8,1,1,-0.084084,0.46164
8,1,3,1.3485,0.5088
8,1,1,-0.22837,0.50721
8,1,3,0.44453,0.56338
8,0,3,0.1172,0.68524
8,0,1,-0.015748,0.48668
8,0,3,0.15622,0.52076
8,0,1,0.15728,0.49357
8,0,1,0.17239,0.50814
8,0,2,-0.04023,0.5786
8,0,1,0.46837,0.50895
8,0,2,-0.10417,0.62214
8,0,3,-0.41184,0.50158
8,0,1,0.0078016,0.42713
8,0,3,0.30979,0.60484
8,0,1,0.47661,0.4933
8,0,2,0.14193,0.4681
8,0,2,0.3815,0.58659
8,0,3,-0.61428,0.48234
8,0,1,-0.064046,0.55249
8,0,3,-0.49471,1.2856
8,0,2,-0.082433,0.52571
8,0,3,1.0934,0.47814
8,0,2,0.51586,0.75299
8,0,2,-0.32637,0.68367
8,0,1,-0.14775,0.46383
8,0,2,0.097428,0.83021
8,0,2,1.1253,0.53849
8,0,3,0.77409,1.9212
8,0,1,0.54372,0.61779
8,0,1,0.0265,0.66593
8,0,2,0.38653,0.61676
8,0,3,-0.45502,2.0022
8,0,2,0.23014,0.57349000000000006
8,0,3,0.057036,0.69329
8,0,1,-0.055941,0.74643
8,0,1,0.26316,0.71022
8,0,2,0.061216,0.92466
8,0,2,-0.2357,0.68746
8,0,3,0.15142,0.77615
8,0,1,0.18193,0.56436
8,0,1,-0.17441,0.5153
8,0,3,-0.074026,0.47146
8,0,2,-0.098688,0.50533
8,0,3,-1.3801,0.77771
8,0,1,0.022395,0.52091
8,0,1,0.41983,0.55099
8,0,2,-0.11432,0.47304
8,0,1,0.12188,0.59383
8,0,2,-0.15077,0.79124
8,0,1,0.34843,0.50932
8,0,1,-0.17077,0.51079
8,0,3,-0.095977,0.57715
8,0,2,-0.06912,0.53459
8,0,1,0.31761,0.45372
8,0,3,-1.1296,0.43023
8,0,3,-0.98947,0.44238
8,0,3,0.55563,2.3091
8,0,1,0.17819,0.6765
8,0,1,6.17e-5,0.56605
8,0,2,-0.18813,0.4917
8,0,3,-0.30973,0.57984
8,0,2,-0.21025,0.46464
8,0,1,-0.060939,0.68069
8,0,2,0.35595,0.51192
8,0,2,0.51907,0.63309
8,0,3,-0.84475,2.1847
8,0,3,-0.38802,0.59983
8,0,2,-0.050132,0.58222
8,0,1,0.13169,0.57406
8,0,2,-0.81376,0.53791
8,0,3,-0.56171,0.50187
8,0,1,-0.34579,0.63112
8,0,3,-0.57207,0.77219
8,0,3,0.11865,0.54266
8,0,2,0.096823,0.50495
8,0,1,0.11992,0.42461
8,0,1,0.015689,0.47553
8,0,3,-0.4185,0.42097
8,0,1,0.44804,0.35803
8,0,1,-0.088968,0.50801
8,0,1,-0.33822,0.36702
8,0,1,-0.15469,0.88747
8,0,2,-0.41691,0.95467
8,0,3,0.62554,0.52277
8,0,3,0.37009,0.46999
8,0,2,-0.41506,0.48231
8,0,3,-0.86192,0.41514
8,0,2,-0.63859,0.7289
8,0,3,-0.59442,0.67005
8,0,3,0.024339,0.53344
8,0,2,-0.53709,0.50658
8,0,2,-0.35859,0.55506
8,0,1,-8.6885e-4,0.4635
8,0,2,0.5731,0.42847
8,0,2,0.066423,0.58282
8,1,1,-0.037606,0.52879
8,1,3,0.09102,0.49895
8,1,2,0.99044,0.46168
8,1,1,0.23646,0.51956
8,1,1,-0.075508,0.44465
8,1,3,0.38138,0.49472
8,1,3,-0.18423,0.54253
8,1,2,-0.25826,0.43508
8,1,3,-0.37223,0.41981
8,1,1,0.046888,0.61163
8,1,2,-1.4801,0.48513
8,1,1,0.036876,0.41198
8,1,3,0.073032,0.41202
8,1,2,0.6782,0.44151
8,1,2,-1.1841,0.3655
8,1,3,1.3269,0.53594
8,1,1,0.17631,0.45145
8,1,2,0.34449,0.47194
8,1,1,0.30549,0.46905
8,1,1,-0.21824,0.54311
8,1,2,0.50764,0.4552
8,1,2,-0.42491,0.51132
8,1,3,0.18511,0.47714
8,1,3,0.0073595,0.55692
8,1,1,0.17103,0.49797
8,1,2,-0.10472,0.58311
8,1,1,-0.11557,0.43527
8,1,3,-0.55755999999999994,0.52109
8,1,2,0.44352,0.4215
8,1,1,0.50887,0.47827
8,1,3,-1.357,0.42178
8,1,1,0.11444,0.44366
8,1,2,-0.14051,0.41545
8,1,1,-0.28244,0.42297
8,1,2,1.0592,0.49337
8,1,1,0.27371,0.41988
8,1,3,0.92277,0.55568
8,1,2,0.046722,0.60444
8,1,2,-0.31912,0.66451
8,1,3,-0.71957,0.4426
8,1,3,1.5289,0.54751
8,1,3,0.083434,0.45915
8,1,3,0.78021,0.44104
8,1,1,0.19264,0.55924
8,1,3,-0.17106,0.41
8,1,1,0.23249,0.48485
8,1,2,0.018154,0.45604
8,1,2,0.38192,0.44604
8,1,2,0.61476,0.42684
8,1,3,0.63039,0.514
8,1,2,0.20473,0.47974
8,1,1,-0.33373,0.41628
8,1,2,0.31416,0.38732
8,1,3,-0.1446,0.47055
8,1,3,0.61965,0.392
8,1,1,0.046553,0.43242
8,1,1,0.23999,0.41993
8,1,2,-0.2475,0.49362
8,1,2,1.0505,0.39774
8,1,1,-0.10438,0.44325
8,1,3,0.31931,0.43303
8,1,1,0.32122,0.45253
8,1,1,-0.39718,0.47577
8,1,1,0.023837,0.49754
8,1,1,0.19281,0.45395
8,1,2,-0.063385,0.42004
8,1,2,0.40852,0.53344
8,1,3,-0.013789,0.47228
8,1,3,0.43741,0.42689
8,1,3,0.18725,0.46402
8,1,3,0.97577,0.45538
8,1,2,-0.18861,0.38822
8,0,1,-0.019222,0.58692
8,0,1,0.0082567,0.45669
8,0,2,-0.078888,0.50751
8,0,2,-0.29303,0.47564
8,0,1,-0.20688,0.49078
8,0,1,0.038606,0.50614
8,0,3,0.47008,0.44172
8,0,3,0.078415,0.53149
8,0,2,0.12654,0.48397
8,0,3,0.23624,0.61199
8,0,1,0.1978,0.47624
8,0,3,0.13665,0.45159
8,0,3,-0.92053,0.56465
8,0,2,0.36758,0.49289
8,0,3,0.1213,0.55826
8,0,2,0.38768,0.64546
8,0,3,-1.1689,0.56074
8,0,1,0.10677,0.49432
8,0,2,0.035808,0.50708
8,0,2,0.40582,0.51495
8,0,3,1.2035,0.50605
8,0,1,0.43193,0.52352
8,0,2,0.46169,0.94393
8,0,1,-0.24388,0.50715
8,1,3,0.08399,0.41242
8,1,2,-0.40412,0.48553
8,1,1,0.010745,0.51304
8,1,1,-0.15294,0.47714
8,1,3,-0.10819,0.48371
8,1,3,-0.29264,0.49978
8,1,1,0.075568,0.47156
8,1,2,0.43946,0.59931
8,1,2,-0.11252,0.46438
8,1,3,0.817,0.65919
8,1,1,-0.62463,0.49906
8,1,2,0.80021,0.40245
8,1,2,-0.10062,0.50554
8,1,3,1.0095,0.52439
8,1,2,-0.17781,0.51911
8,1,1,-0.42573,0.48365
8,1,2,-0.21967,0.52046
8,1,2,0.21415,0.50358
8,1,1,0.16138,0.40897
8,1,3,-0.31388,0.50916
8,1,3,0.42076,0.46357
8,1,1,-1.3667,0.3887
8,1,1,-0.23196,0.47856
8,1,3,-0.47318,0.44705
8,0,2,0.31933,0.61364
8,0,1,-0.010952,0.4128
8,0,3,-0.65377,0.52726
8,0,1,-0.066491,0.44128
8,0,3,0.13236,0.48097
8,0,3,1.0849,0.44398
8,0,3,-1.299,0.42289
8,0,2,-0.63161,0.58566
8,0,1,-0.11874,0.57279
8,0,3,-0.39399,0.4402
8,0,1,0.31779,0.43639
8,0,2,0.7406,0.41254
8,0,1,-0.11773,0.454
8,0,1,0.26123,0.34185
8,0,2,0.13845,0.47161
8,0,2,0.67445,0.47981
8,0,3,0.5484,0.47232
8,0,2,0.27923,0.64608
8,0,3,-0.11232,0.44807
8,0,3,0.049646,0.40464
8,0,2,-0.1278,0.42084
8,0,2,-0.020759,0.47369
8,0,1,-0.27333,0.44339
8,0,1,0.10865,0.49488
8,1,2,-0.43784,0.47618
8,1,3,0.18031,0.40665
8,1,3,-0.14166,0.4324
8,1,3,-0.12301,0.59624
8,1,3,-0.70813,0.40535
8,1,2,-0.87758,0.38116
8,1,3,-0.033827,0.45926
8,1,1,1.0791,0.47774
8,1,1,0.05025,0.50526
8,1,1,0.36725,0.45535
8,1,3,0.52621,0.47219
8,1,3,-1.1641,0.38065
8,1,2,-0.31311,0.37712
8,1,1,0.17515,0.38362
8,1,2,0.58029,0.64176
8,1,3,-0.14615,0.39299
8,1,1,-0.21398,0.36711
8,1,1,-0.58347,0.4052
8,1,1,-0.79554,0.38093
8,1,2,0.015057,0.78765
8,1,2,-0.80789,0.45616
8,1,2,0.40268,0.41899
8,1,1,0.13502,0.54344
8,1,2,0.1753,0.48584
9,1,1,0.39985,0.54987
9,1,1,0.12311,0.60158
9,1,3,0.07,1.2429
9,1,3,1.4279,1.1433
9,1,1,0.16917,0.60367
9,1,3,1.5162,0.49052
9,1,3,0.011279,1.207
9,1,2,-0.20038,0.99797
9,1,2,-0.2683,0.67803
9,1,1,-0.10453,0.61211
9,1,2,-0.1371,0.51102
9,1,2,0.050781,0.77338
9,1,1,-0.30138,0.65558
9,1,2,-0.033392,0.63167
9,1,1,0.077043,0.78738
9,1,3,-0.29991,1.1112
9,1,2,0.012353,0.8061
9,1,3,0.45627,0.59442
9,1,1,0.42041,0.67488
9,1,3,-1.1212,0.6653
9,1,1,-0.14947,0.63307
9,1,2,-0.77497,0.48815
9,1,2,-0.41521,0.69931
9,1,3,0.5357,0.93766
9,0,2,0.52274,0.80192
9,0,3,-4.7273e-4,1.4186
9,0,3,-0.89624,1.1069
9,0,1,0.14772,0.90869
9,0,3,0.98006,1.0021
9,0,1,-0.22579,0.68341
9,0,1,-0.13994,0.67529
9,0,2,-0.17118,0.84665
9,0,2,0.24175,0.59977
9,0,2,-0.50567,0.81451
9,0,1,-0.16867,1.055
9,0,1,-0.20321,0.89713
9,0,3,-0.072879,0.78282
9,0,1,-0.11518,1.119
9,0,3,0.030388,1.1273
9,0,2,-0.076789,1.7707
9,0,2,-0.26027,1.8454
9,0,1,-0.012872,0.83713
9,0,3,-0.33393,1.2858
9,0,2,0.085788,1.0795
9,0,1,0.045538,0.96852
9,1,2,-1.0192,0.8963
9,1,3,-0.64558,0.50419
9,1,3,-0.18134,0.97463
9,1,3,-0.41497,0.66204
9,1,2,0.05826,0.92881
9,1,2,1.0116,0.40156
9,1,1,-0.29938,0.68033
9,1,1,0.1069,1.0669
9,1,3,0.86588,1.2499
9,1,2,0.65953,0.67201
9,1,2,-0.13058,1.0187
9,1,3,0.11749,1.4931
9,1,3,-0.1171,0.60584
9,1,1,-0.049463,1.1035
9,1,1,0.22388,0.56335
9,1,1,-0.18571,0.49111
9,1,2,-0.6729,0.69135
9,1,1,0.87067,0.40938
9,1,2,1.4841,0.36922
9,1,1,-0.24209,0.61706
9,1,2,-0.57411,0.61647
9,1,3,0.29262,0.61195
9,1,1,-0.077394,0.54009
9,1,3,0.39001,0.54319
9,1,2,0.057932,1.6151
9,1,3,0.55225,1.5322
9,1,1,-0.26267,0.74326
9,1,3,0.32143,1.5723
9,1,3,-0.057051,1.9141
9,1,1,-0.32211,0.64767
9,1,1,-0.23846,0.51605
9,1,1,0.36251,0.60966
9,1,2,-0.21995,0.52707
9,1,2,-0.16888,0.7212
9,1,3,0.064488,0.45834
9,1,3,0.12992,1.0992
9,1,2,-1.3862,0.40929
9,1,2,0.40686,0.5441
9,1,3,-0.32813,0.5836
9,1,3,0.12594,0.82738
9,1,2,-0.14498,0.55186
9,1,3,-0.20774,0.37622
9,1,1,-0.10885,0.67716
9,1,1,0.051679,0.57721
9,1,1,0.048732,0.55007
9,1,2,-0.054506,0.5521
9,1,1,-0.057206,0.49395
9,1,2,-0.11297,0.50838
9,0,2,0.1301,1.2663
9,0,3,0.61684,1.2536
9,0,2,-0.31456,2.407
9,0,1,0.033023,0.90409
9,0,1,0.14661,0.91548
9,0,2,-0.08076,2.061
9,0,1,-0.07911,1.492
9,0,3,-0.12808,1.5771
9,0,3,0.3625,1.6331
9,0,1,-0.16167,0.98237
9,0,3,-0.25827,0.94311
9,0,2,0.026883,0.87829
9,0,2,-0.3761,1.2254
9,0,1,0.14969,0.65787
9,0,2,-0.19364,1.0204
9,0,1,0.22354,0.75117
9,0,3,-1.5557,0.84296
9,0,2,0.37719,0.98777
9,0,3,-0.41692,1.2344
9,0,2,-0.24511,0.89283
9,0,1,-5.1381e-4,0.82695
9,0,1,0.081094,0.99705
9,0,3,1.078,1.9041
9,0,1,0.20496,0.79878
9,0,3,-0.33628,0.77695
9,0,2,-0.058742,0.9954
9,0,2,0.095274,1.0502
9,0,2,-0.26698,1.2739
9,0,1,-0.1957,1.0332
9,0,3,-0.83346,0.92673
9,0,1,-0.13182,0.8844
9,0,1,-0.075435,1.087
9,0,2,-0.13209,0.79627
9,0,3,0.087217,1.8187
9,0,3,0.23088,1.2984
9,0,1,0.025406,1.0805
9,0,2,0.17699,1.3193
9,0,3,0.96404,1.0826
9,0,1,-0.10519,0.96461
9,0,3,0.20548,1.467
9,0,2,-0.0083258,0.9238
9,0,2,-0.59787,2.3611
9,0,2,-0.19803,0.69514
9,0,1,-0.15712,1.9936
9,0,3,-0.082195,2.0633
9,0,3,-0.308,1.4963
9,0,1,0.019607,1.2383
9,0,1,0.038776,0.61213
9,0,3,-0.63921,0.60408
9,0,2,-0.1903,0.76081
9,0,3,0.044855,1.0561
9,0,3,0.025255,1.072
9,0,1,0.25076,0.66107
9,0,1,0.049383,0.71336
9,0,3,0.52295,1.131
9,0,1,-0.084536,0.81966
9,0,3,0.69901,0.7124
9,0,1,-0.14523,0.76584
9,0,2,-0.085436,1.0292
9,0,2,0.14116,1.4266
9,0,1,-0.15767,0.94043
9,0,2,-0.15601,1.0391
9,0,2,0.092664,0.79561
9,0,2,-0.25877,0.62977
9,0,3,-0.47863,0.85944
9,0,3,-0.9421,0.82601
9,0,1,-0.045255,0.81038
9,0,3,0.69877,1.1131
9,0,2,-0.28666,1.0249
9,0,2,-0.16098,0.83089
9,0,1,-0.0019568,0.61202
9,1,2,-0.17391,0.7435
9,1,3,-0.84825,0.651
9,1,2,-0.20986,0.51641
9,1,2,0.18901,0.54395
9,1,2,0.16758,0.77833
9,1,1,0.13047,0.68671
9,1,1,-0.056588,0.50653
9,1,1,-0.15623,0.59007
9,1,1,0.22307,0.81847
9,1,3,-0.33344,0.67129
9,1,3,-0.17448,0.62704
9,1,1,0.14947,0.51503
9,1,2,0.035862,0.68092
9,1,2,-0.074787,0.66749
9,1,3,0.79672,0.41265
9,1,2,-0.17542,0.49031
9,1,2,0.020453,0.54415
9,1,3,-0.63248,0.57664
9,1,1,7.6405e-4,0.63269
9,1,1,-0.35145,0.50203
9,1,3,1.1355,0.62301
9,1,1,0.046481,0.50339
9,1,3,0.16717,0.59294
9,1,3,-1.2622,1.0184
9,0,2,-0.61613,0.90152
9,0,3,0.49341,1.0491
9,0,3,-0.88221,1.1773
9,0,3,0.50815,0.79634
9,0,2,0.14883,0.59368
9,0,3,1.1974,0.87625
9,0,1,-0.281,0.67211
9,0,3,-0.37191,0.94506
9,0,3,-0.069651,1.1345
9,0,1,0.35856,0.64056
9,0,2,-0.012498,1.0403
9,0,2,-0.088315,0.96424
9,0,1,-0.074472,0.75049
9,0,2,-0.45779,0.50426
9,0,1,-0.087609,0.7368
9,0,1,-0.063788,0.58393
9,0,1,-0.018411,0.95434
9,0,2,-0.097506,1.0664
9,0,2,-0.12805,0.66943
9,0,3,0.025728,0.79097
9,0,1,0.2014,0.75469
9,0,3,-0.40725,0.75786
9,0,1,0.15914,0.63759
9,0,2,-0.083325,1.0974
9,0,2,0.35069,0.64516
9,0,3,-1.1947,1.2356
9,0,2,-0.39415,0.95763
9,0,3,0.080966,1.7227
9,0,2,0.088035,0.81372
9,0,2,-0.43629,1.0468
9,0,3,0.49575,1.5432
9,0,2,0.04299,0.74101
9,0,1,-0.23919,0.65214
9,0,1,-0.083349,0.66023
9,0,3,-0.19357,1.0757
9,0,1,-0.12122,0.57811
9,0,1,0.35378,0.73156
9,0,1,0.052757,0.65909
9,0,1,-0.080597,0.67005
9,0,3,-0.50444,0.87923
9,0,2,-0.085954,0.93101
9,0,2,-0.26007,0.79552
9,0,3,0.46169,0.89865
9,0,1,-0.33408,0.75641
9,0,3,-0.16478,0.8785
9,0,2,-0.33477,0.68933
9,0,1,0.09909,0.57748
9,0,3,0.6274,0.94199
9,0,1,0.30027,0.63358
9,0,3,-0.11998,0.74602
9,0,2,-0.35317,0.70611
9,0,3,0.029932,0.7888
9,0,3,-0.21818,0.8412
9,0,2,0.013235,1.0117
9,0,2,-0.19734,1.119
9,0,1,0.050577,0.62959
9,0,2,-0.086719,0.80042
9,0,2,0.048001,0.87453
9,0,1,-0.37089,0.80249
9,0,3,-1.4408,0.69831
9,0,2,-0.15828,0.83539
9,0,3,-1.4169,1.1445
9,0,1,-0.18659,0.68811
9,0,2,0.55593,0.81211
9,0,1,0.15728,0.95749
9,0,3,-0.067585,0.79097
9,0,1,0.23072,0.91244
9,0,1,-0.16621,0.96513
9,0,1,-0.098067,1.5879
9,0,3,0.57437,0.85028
9,0,2,-0.134,0.86564
9,0,3,0.18974,0.73293
9,1,1,-0.21384,0.57334
9,1,3,1.2037,0.6348
9,1,2,-0.59958,0.43659
9,1,1,-0.22826,0.39407
9,1,3,-0.14767,0.44628
9,1,1,-0.064393,0.43602
9,1,3,-0.63433,0.56621
9,1,2,0.18132,0.6173
9,1,3,-0.59817,0.54779
9,1,3,-0.35403,0.47061
9,1,1,-0.1845,0.47738
9,1,2,-0.47508,0.72653
9,1,3,-0.14651,0.53567
9,1,1,-0.25782,0.56753
9,1,1,0.048025,0.35505
9,1,2,-0.17077,0.47217
9,1,1,-0.2233,0.4623
9,1,2,0.19018,0.70772
9,1,2,1.1105,0.46721
9,1,3,0.22621,0.53365
9,1,3,0.71069,0.36249
9,1,2,-0.64027,0.30956
9,1,2,0.10279,0.71436
9,1,3,-1.0734,0.63092
9,1,1,-0.29567,0.44059
9,1,3,1.1244,0.32059
9,1,1,-0.41184,0.52014
9,1,1,-0.24953,0.6165
9,1,2,-0.58304,0.42097
9,1,2,0.71757,0.54986
9,1,2,-0.17334,0.50417
